Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature1,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Engine_coolant_temperature2,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Time(s),Class,PathOrder
1331.2,0,14.6,0.8,37,0,20.4,0,0,0,0,2.3,1933,39.5,14.5,55.9,27,84,0,39.5,52.5,2.3,77.7,55.9,230,1,15,508,0,3040,0,1,1928.8,6,77,75.9,74.2,74.4,75.4,1929.3,0,2,5,72,0.1,1,1.1,-0.5,0,0,0,871,D,1,
0,0,8,0,0,0,15.7,6,0,1,0,3.1,1702,0,12.9,-30.8,-8.6,84,0,0,23.5,0,73,-30.8,230,1,15,508,0,3040,0,1,2205.3,4,90,48.3,47,47.2,48,2204.8,1,0,5,46,-0.5,1,1,3.5,0,0,0.3,1296,D,2,
921.6,12.1,12.2,-5.5,69,0,18.8,1,0,0,0,2.3,1466,37.1,11.3,49.5,20.3,84,0,37.1,56.1,2,68.4,49.4,230,1,15,508,0,3040,0,1,1465,5,83,44.6,43.9,44,44.3,1465.8,0,2,5,42,0.2,1,0.9,2.5,0.1,0,-0.7,1373,J,1,
1664,0,21.6,-2.3,57,0,25.9,7,0,0,0,2.3,1687,47.7,10.9,83.8,4.9,86,0,47.7,77.6,2,72.7,84.8,230,1,15,508,0,3040,0,1,1679,5,90,51.3,50,50.1,50.8,1679.8,0,2,5,49,0.4,1,1.1,0,0,0,-1.4,1387,F,2,
896,0,9.9,0,17,0,17.3,3,0,0,0,3.9,2246,21.5,9.8,9.2,37.1,86,0,21.5,29.4,2.3,79.3,10.6,230,1,15,508,0,3040,0,0,2187.8,5,96,66.8,66,66,66.3,2188,1,0,5,64,-0.1,1,1.1,3,0.2,4,0,1177,B,2,
537.6,0,8,-6.3,0,0,15.3,0,0,0,0,3.1,1150,25.4,18.8,7.1,16.5,61,0,25.4,38.4,2.3,67.2,7.3,230,1,15,508,0,3040,0,1,1061.8,3,45,17.6,16.2,16.5,17.6,1061.8,1,0,5,16,-0.1,1,0.9,4.5,-0.3,0,-6.9,83,D,1,
38.4,0,8,0,29,0,15.7,3,0,1,0,-0.8,1878,0,15.2,-37,-7.1,85,0,0,21.2,0,75.4,-37,230,1,15,508,0,3040,0,1,1896,6,98,74.5,73.6,73.7,74.3,1896.3,0,1,5,71,-0.6,2,2.8,0,0.4,0,3.2,1006,A,1,
268.8,0,6.1,0,0,0,14.1,6,0,0,0,3.1,952,11.7,15.2,-5.7,1.5,83,0,11.7,25.5,2,60.2,-5.4,230,1,15,508,0,3040,0,1,1178.3,4,90,25.8,24.5,24.6,25.5,1176.3,1,0,5,24,-1.8,2,17.8,5,0.3,8,2.3,2305,D,2,
550.4,0,8,4.7,16,0,15.7,2,0,0,0,3.9,1958,16.4,12.9,11.7,40.5,82,0,16,20.8,2.3,77.7,11.7,230,1,15,508,0,3040,0,1,1957.5,6,94,77,76,76,76.6,1958,0,2,5,73,-0.2,1,1.2,-3.5,0.1,0,1.2,1439,D,1,
115.2,0,8,3.9,24,0,15.3,3,0,1,0,0.8,1791,0.8,15.2,-35.4,-4.1,85,0,0.8,16.5,0,75.4,-35.4,230,1,15,508,0,3040,0,1,1791.3,5,89,54.6,53.4,53.5,54.4,1791.3,0,1,5,52,-0.4,1,1.1,0.5,-0.2,0,-5.7,818,G,2,
281.6,0,6.1,0.8,0,0,14.1,2,0,0,0,3.1,666,16.8,11.7,11.8,-0.8,87,0,16.8,40,2,54.3,11.9,230,1,15,508,0,3040,0,1,0,1,91,0,0,0,0,0,1,0,5,0,0.1,2,4.5,0,-0.2,0,14.5,915,D,1,
332.8,0,7.1,0,56,0,14.9,1,0,0,0,3.1,689,19.1,17.6,4.7,-4.5,82,0,19.5,45.9,2,55.9,5.1,230,1,15,508,0,3040,0,1,0,1,49,0,0,0,0.1,0,1,0,5,0,-0.7,2,18.1,0,0,0,-12.2,331,J,1,
3520,43.7,100,1.6,99,0,83.9,235,0,0,0,1.6,2783,64.8,11.7,123.4,8.3,85,0,64.8,94.5,3.1,81.6,123.4,230,1,15,508,0,3040,0,1,2468.3,3,53,41.1,39.7,40.1,40.6,2473,1,0,5,39,1.2,1,0.9,1.5,-0.3,8,-2.7,432,H,1,
729.6,0,13.2,-3.9,39,0,18.4,3,0,0,0,2.3,1296,28.9,15.6,69,13.1,85,0,28.5,47.8,2,64.8,69.3,230,1,15,508,0,3040,0,1,1274.3,4,92,27.6,26.3,26.4,27.4,1275,1,0,5,26,0,1,1.1,1,0.1,0,5,510,I,1,
473.6,0,8,0.8,63,0,15.3,0,0,0,0,3.1,791,25,18.4,17.1,1.9,74,0,25.4,51.8,2,57.4,17.8,230,1,15,508,0,3040,0,1,598,1,60,4,3.1,3.1,3.9,596.5,1,0,5,3,-0.5,1,5,0,0.1,36,50.9,145,B,1,
332.8,0,6.1,0.8,26,0,14.1,3,0,0,0,3.9,1344,8.2,14.5,-14.5,3.8,84,0,8.2,18,2.3,68.4,-14.4,230,1,15,508,0,3040,0,1,1550.8,6,95,61,60,60.1,60.6,1551,1,0,5,58,-0.3,1,1.1,-0.5,0.1,0,-0.9,1236,J,1,
409.6,0,8,-3.1,57,0,15.7,3,0,0,0,3.1,827,21.5,13.7,14.5,0,84,0,21.5,46.7,2,56.6,15.9,230,1,15,508,0,3040,0,1,529.3,3,92,8.3,7.3,7.3,8.3,530.5,1,0,5,8,-1.1,2,10,-0.5,0,0,-2.6,1786,I,2,
320,0,7.1,0,55,0,14.5,3,0,0,0,3.1,669,19.1,13.7,12.7,-3,87,0,19.1,45.1,2,54.3,12.7,230,1,15,508,0,3040,0,1,0,1,89,0,0,0,0,0,1,0,5,0,0,2,22.1,0,0.1,0,1.8,405,I,2,
384,0,7.1,1.6,66,0,14.5,3,0,0,0,0,667,24.2,18.8,13.4,-3,87,0,24.6,55.3,2,53.5,13.5,230,1,15,508,0,3040,0,1,0,1,88,0,0,0,0,0,1,0,5,0,-1.1,2,26.6,0,0,0,0.5,170,A,1,
294.4,0,6.1,6.3,32,0,14.1,3,0,0,0,6.3,1033,10.9,10.2,-0.3,3.4,85,0,11.3,21.6,2.3,65.2,-0.1,230,1,15,508,0,3040,0,0,1091.8,3,81,18,17.4,17.9,18,1092,1,0,5,17,-0.3,1,1.1,0,-0.7,0,2.2,861,E,2,
320,0,7.1,0,56,0,14.5,235,0,0,0,3.9,664,19.9,14.5,12.7,-2.3,87,0,20.3,46.3,2,54.3,13.1,230,1,15,508,0,3040,0,1,0,1,68,0,0,0,0,0,1,0,5,0,0.1,2,12.3,0,0.1,0,4.8,892,H,1,
1395.2,17.2,15.5,-2.3,74,0,21.2,7,0,0,0,3.1,1799,42.6,13.7,60.6,16.5,84,0,42.2,63.5,2,74.6,60.4,230,1,15,508,0,3040,0,1,1797,4,89,39.3,38.1,38.3,39,1798.5,0,1,5,37,0.4,1,1.1,1.5,0.2,4,-0.4,819,I,1,
332.8,0,7.1,-1.6,51,0,14.9,8,0,0,0,2.3,781,18,15.2,7.1,-0.8,84,0,18,40.8,2,55.9,7,230,1,15,508,0,3040,0,1,599,1,84,4.1,3.1,3.1,4,598,1,0,5,4,-0.3,2,4.7,0,0.1,0,0,536,F,2,
320,0,6.6,-0.8,0,0,14.5,6,0,0,0,3.1,670,19.9,14.5,12.3,-2.3,84,0,19.9,45.1,2,55.1,12.8,230,1,15,508,0,3040,0,1,256.5,1,88,1.6,0.2,0.4,1.6,257.3,1,0,5,0,0.1,2,1.7,0,0,0,-2.6,744,C,1,
499.2,0,8,-0.8,8,0,15.7,4,0,0,0,3.1,1432,16.8,15.6,-12.9,18,85,0,16.8,29,2,67.2,-13.1,230,1,15,508,0,3040,0,1,1413,4,94,31,30,30.1,30.8,1413.3,1,0,5,29,-0.1,1,1.1,0.5,0.1,0,-1.8,791,H,2,
294.4,0,6.6,-1.6,28,0,14.5,8,0,0,0,2.3,1231,9.4,15.2,-9.9,8.3,84,0,9.4,19.2,2.3,64.8,-10,230,1,15,508,0,3040,0,1,1349.3,3,90,22.4,21.2,21.3,22.3,1348.3,1,0,5,21,-0.8,2,7.5,-0.5,0.3,0,-11.9,1930,F,2,
537.6,0,7.5,2.3,38,0,15.3,3,0,0,0,3.1,1526,16.4,14.8,-7.4,13.9,84,0,16.4,27.5,2,69.9,-7.2,230,1,15,508,0,3040,0,1,1475,3,91,24.5,23.6,23.7,24.4,1474.8,1,0,5,23,-0.3,2,4.8,0.5,0.2,4,-8,2551,J,2,
307.2,0,6.6,-0.8,55,0,14.5,1,0,0,0,3.1,665,19.5,13.7,11.9,-2.6,87,0,19.5,44.7,2,55.1,12.2,230,1,15,508,0,3040,0,1,0,1,56,0,0,0,0,0,1,0,5,0,-0.2,2,20.2,0,-0.1,0,4.2,550,J,1,
1894.4,16.8,20.2,0,82,0,25.5,1,0,0,0,1.6,2057,49.6,15.6,67,16.1,63,0,49.6,67.5,2.3,79.3,67,230,1,15,508,0,3040,0,1,1653.8,2,41,18.5,17.4,17.5,18.3,1656.3,1,0,5,17,1.6,1,0.9,2,0,0,-2.3,133,J,1,
396.8,2,7.5,-0.8,48,0,15.3,3,0,0,0,3.1,996,21.1,14.5,17.5,18.4,85,0,21.5,36.9,2,60.2,17.4,230,1,15,508,0,3040,0,1,920.3,1,92,6.5,6,6,6.4,922,1,0,5,6,0,1,1.1,0,-0.6,0,12.6,1175,J,2,
320,0,7.1,-3.1,58,0,14.9,7,0,0,0,3.9,665,20.7,15.2,12.2,-3.4,85,0,20.7,47.5,2,53.9,12.3,230,1,15,508,0,3040,0,1,0,1,89,0,0,0,0,0,1,0,5,0,0,2,18.8,0,0,0,1.5,767,I,1,
307.2,0,6.6,-0.8,0,0,14.1,2,0,0,0,3.1,669,19.5,14.5,12.2,-1.9,86,0,19.5,45.1,2,54.7,12.3,230,1,15,508,0,3040,0,1,0,1,89,0,0,0,0,0,1,0,5,0,0,2,7.8,0,-0.5,0,-4.5,649,D,2,
1548.8,0,17.9,-1.6,48,0,22.7,3,0,0,0,2.3,1884,46.1,12.9,76,14.3,84,0,45.7,68.2,2.3,75.8,76.4,230,1,15,508,0,3040,0,1,1881.8,6,94,74,72.3,73,73.4,1882.5,0,2,5,71,0.1,1,1.2,-1,0,0,0.8,1156,I,1,
3072,38.3,100,1.6,100,0,83.9,2,0,0,0,3.1,2315,68.4,12.1,129.3,4.9,84,0,68.4,94.9,2.3,82.4,129.3,230,1,15,508,0,3040,0,1,2143.3,5,79,65.3,64.1,64.1,64.8,2143.8,1,0,5,62,0.6,1,1.1,4,-0.2,0,0.4,566,E,2,
358.4,0,7.1,-1.6,64,0,14.5,0,0,0,0,4.7,674,23.4,18,13.5,-2.6,86,0,23.4,52.5,2,54.7,13.6,230,1,15,508,0,3040,0,1,0,1,85,0,0,0,0,0,1,0,5,0,0,2,7.2,0,0,0,8.8,129,B,2,
1472,0,18.3,1.6,48,0,23.1,2,0,0,0,3.1,1964,42.2,14.5,71.3,18,86,0,42.2,62.4,2,75.8,71.2,230,1,15,508,0,3040,0,1,1737.3,2,79,19.1,18.1,18.6,18.9,1740.8,0,1,5,18,0.9,1,1.1,0,0.3,28,18.2,892,H,1,
908.8,14.5,12.7,-3.9,55,0,18.4,3,0,0,0,3.1,1890,30.5,9.4,68.2,34.1,85,0,30.5,38.8,2,79.3,68.1,230,1,15,318,0,3040,0,0,1788.3,5,80,57.6,56.6,56.6,57.4,1792.8,1,0,5,55,-0.1,1,1.1,3,-0.1,0,6.6,749,E,2,
320,0,6.6,-1.6,0,0,14.5,4,0,0,0,3.9,668,19.5,18,3.9,-1.9,87,0,19.5,45.5,2,53.9,4.1,230,1,15,508,0,3040,0,1,640.5,0,76,0,0,0,0,641,1,0,0,0,0,1,1.1,0,-0.1,0,-3,108,B,1,
524.8,0,8,-1.6,45,0,15.7,255,0,0,0,3.9,1211,18.8,12.1,6.2,5.6,84,0,18.8,34.1,2.3,69.1,6.8,230,1,15,508,0,3040,0,1,1153.3,2,50,12.9,12,12,12.8,1153,1,0,5,12,-0.1,2,2.2,0,0.1,0,1.1,852,E,1,
576,8.6,10.8,1.6,45,0,17.3,2,0,0,0,0.8,1316,23,16,44.2,22.1,84,0,23,34.1,2,66.8,44.2,230,1,15,508,0,3040,0,1,1256.5,4,87,27.4,26.1,26.1,27.3,1257,1,0,5,26,-0.1,1,1,0,-0.2,4,-10.8,1746,G,1,
371.2,0,6.6,2.3,0,0,14.5,2,0,0,0,3.1,759,18.8,12.5,14.5,-2.6,86,0,18.8,44.3,2,55.5,15.8,230,1,15,508,0,3040,0,1,235.5,1,89,1.6,0.6,0.8,1.6,233.8,1,0,5,0,-0.5,2,8.7,0,0,96,25.1,217,D,2,
2406.4,21.9,21.6,-2.3,74,0,25.9,0,0,0,0,2.3,3223,43.8,12.9,72,24.4,84,0,43.8,56.5,3.9,82,72,230,1,15,508,0,3040,0,1,3096.3,4,92,67.9,66.1,66.5,67.3,3097.5,1,0,5,65,0.3,1,1,7,-0.7,4,-1.7,517,H,2,
0,0,7.1,0,30,0,14.9,3,0,1,0,3.1,1438,0,14.8,-35.7,-6.8,84,0,0,20.4,0,68,-35.7,230,1,15,508,0,3040,0,1,1447.8,4,92,31.6,30.5,30.6,31.4,1447,0,1,5,30,-0.7,2,2.1,1.5,0.3,16,12.3,1727,I,2,
2048,23,17.4,0,65,0,22.7,0,0,0,0,1.6,2583,47.3,8.2,87.1,24.4,86,0,47.3,56.1,2.7,86.7,87.1,230,1,15,508,0,3040,0,0,2581,4,55,56.6,55.4,55.9,56.3,2581.5,0,2,5,54,0.5,1,1,6,-0.4,0,-6.9,829,E,1,
3289.6,51.9,100,-0.8,98,0,83.9,255,0,0,0,0.8,2645,64.8,12.5,117.3,6.4,85,0,64.8,96.9,2.7,80.5,117.5,230,1,15,508,0,3040,0,1,2382.8,5,67,72.9,70.6,71.5,72.3,2383.5,0,2,5,69,0.5,1,0.9,1,-1.4,16,-22.9,638,A,1,
409.6,0,6.6,17.2,22,0,14.5,0,0,0,0,3.1,1734,5.5,12.5,-7.1,6,86,0,5.5,14.9,2,75,-7.3,230,1,15,508,0,3040,0,1,1773.8,5,93,54,52.8,53.2,53.8,1774,0,2,5,51,-0.4,1,1.1,-0.5,0.1,4,2.8,546,H,2,
934.4,14.5,13.2,0,54,0,19.2,255,0,0,0,2.3,1741,28.5,13.7,65.9,22.9,84,0,29.3,43.5,2,75.4,62.6,230,1,15,508,0,3040,0,1,1660,6,79,65.3,64,64.1,64.9,1660.5,0,1,5,62,0,1,1.1,0,-0.1,0,0,1370,C,1,
448,0,9.4,-1.6,21,0,16.1,4,0,0,0,3.1,1025,25,17.2,37.9,16.5,87,0,24.6,42.4,2,59.8,37.9,230,1,15,508,0,3040,0,1,967.8,1,90,8.3,8,8,8.3,972.8,1,0,5,8,-0.1,1,1,0,0.1,0,6.6,2366,B,1,
243.2,0,5.2,3.1,0,0,13.3,0,0,0,0,4.7,628,14.8,9.4,11.4,0,90,0,14.8,34.9,2,55.1,11.6,230,1,15,508,0,3040,0,0,0,1,83,0,0,0,0,0,1,0,5,0,-0.1,2,20.2,0,0,0,9.4,1700,B,1,
537.6,0,8.9,-0.8,7,0,16.1,2,0,0,0,3.1,1722,18.4,15.6,1.8,34.9,84,0,18.4,25.5,2,73.4,1.8,230,1,15,508,0,3040,0,1,1722,4,83,37.6,36.1,36.1,37.4,1722.3,0,2,5,36,-0.1,1,1,0.5,0.1,0,5.5,1056,H,1,
89.6,0,7.1,0,0,0,14.9,0,0,0,0,3.1,1412,0,14.5,2.9,6.8,84,0,0,20.4,0,67.6,2.9,230,1,15,508,0,3040,0,1,1425.8,5,86,43.4,42.1,42.1,43.3,1426,0,2,5,41,-0.4,1,1,0.5,-0.1,0,-3.7,2841,F,1,
0,0,6.6,0,29,0,14.1,3,0,1,0,3.1,1289,0,14.5,-34.3,-6.4,83,0,0,20,0,66,-34.3,230,1,15,508,0,3040,0,1,1363,5,92,41.6,40.3,40.4,41.4,1363,0,1,5,39,-0.6,1,1.2,0,-0.5,4,-11.3,1711,I,2,
281.6,0,6.1,0,0,0,14.1,2,0,0,0,3.1,667,17.6,12.5,11.5,-1.5,87,0,17.6,40.8,2,54.3,11.8,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,-0.7,2,24.9,0,0,0,-0.7,269,D,1,
281.6,0,6.1,6.3,0,0,14.1,6,0,0,0,3.1,1315,8.2,14.5,-13,9.8,84,0,8.2,16.9,2.3,66,-12.9,230,1,15,508,0,3040,0,1,1568.8,2,92,17.4,16.5,16.5,17.3,1567.8,1,0,5,16,-0.6,1,1.8,0.5,-0.6,0,8.3,1668,D,2,
0,0,9.4,0,0,0,16.9,2,0,1,0,1.6,2147,0,13.7,-33.3,-8.6,85,0,0,25.9,0,78.5,-33.3,230,1,15,508,0,3040,0,1,2171,6,92,85.4,84.3,84.6,85,2170.5,0,1,5,82,-1.1,1,6.1,0.5,0.2,0,3.7,902,C,2,
281.6,0,5.7,0,53,0,13.7,3,0,0,0,-0.8,660,19.1,16.4,6,1.1,86,0,19.5,42.7,2,53.9,6,230,1,15,508,0,3040,0,1,642,0,98,0.1,0,0,0,642.5,1,0,0,0,0.1,1,1,0,-0.1,0,3,1563,A,1,
665.6,0,9.4,-3.9,71,0,16.9,255,0,0,0,0,882,33.6,21.9,26.3,6.4,34,0,34,60.4,2,63.3,26.2,230,1,15,508,0,3040,0,1,212,14,33,1.9,1,1,1.9,209.5,1,0,7,0,0.8,2,10,0,-0.3,0,-5.4,36,A,1,
281.6,0,6.6,-4.7,0,0,14.1,0,0,0,0,3.1,670,17.6,14.5,6.5,-3,84,0,17.6,41.2,2,54.7,6.6,230,1,15,508,0,3040,0,1,141,1,87,1,0.1,0.1,1,140.3,1,0,5,0,-0.8,2,10.4,0,-0.3,0,-1.9,2611,F,1,
4428.8,44.5,100,-2.3,100,0,83.9,0,0,0,0,3.9,3208,71.5,14.5,128.9,11.3,84,0,71.9,94.5,3.9,84.4,129.7,230,1,15,508,0,3040,0,1,3137.3,5,93,95.6,93.8,94.6,94.9,3138.5,0,2,5,91,0.6,1,1.1,0,-0.1,0,-1.2,1675,B,1,
1856,0,21.1,0.8,57,0,25.5,2,0,0,0,3.1,2016,49.2,12.5,83.9,12.8,86,0,49.2,72.2,2.3,77.3,83.9,230,1,15,508,0,3040,0,1,1678,2,92,18,18.4,18.5,17.6,1682.3,0,1,5,18,1.5,1,1.1,0,1,24,88.1,2461,D,2,
6963.2,62.5,100,-3.1,98,0,83.9,4,0,0,0,3.1,4740,77.7,19.5,139.5,17.3,86,0,77,95.7,6.3,88.7,138.9,230,1,15,508,0,3040,0,1,4577,2,103,51.1,49.3,50.2,50.3,4583,1,0,5,49,2.2,1,1.1,6,0.1,0,4.9,1802,A,2,
320,0,6.1,0.8,56,0,14.1,0,0,0,0,3.9,667,19.5,15.2,11.8,-2.3,85,0,19.5,44.3,2,55.1,12.1,230,1,15,508,0,3040,0,1,0,1,92,0,0,0,0.1,0,1,0,5,0,-0.6,2,9.3,0,-0.3,0,5.5,1946,B,1,
998.4,0,12.2,0.8,31,0,18.8,4,0,0,0,2.3,1750,32.4,12.9,43.3,28.1,84,0,32.4,46.7,2.3,75,43.3,230,1,15,508,0,3040,0,1,1749.5,6,93,68.8,68,68,68.3,1750,0,2,5,66,0,1,1.2,0.5,0.1,0,3.3,1365,G,1,
652.8,0,9.9,2.3,21,0,16.9,7,0,0,0,3.1,1844,18.8,13.7,12.3,39.8,85,0,18.8,25.5,2.3,76.2,12.3,230,1,15,508,0,3040,0,1,1843.3,5,92,56.1,54.9,55.4,55.9,1844.3,0,2,5,53,-0.1,1,1.2,-3.5,0,0,1,1538,F,2,
563.2,2.3,9.4,3.9,41,0,16.9,0,0,0,0,3.1,1528,19.9,12.5,1.3,24.8,84,0,19.5,29.4,2,69.1,0.7,230,1,15,508,0,3040,0,1,1464.5,4,93,32,30.8,31.4,31.9,1465,1,0,5,30,-0.1,1,1,2,0.1,0,0.8,662,H,2,
908.8,0,10.4,-2.3,9,0,17.6,0,0,0,0,1.6,1740,28.1,15.2,0.6,18.8,84,0,28.1,42,2,74.2,0.5,230,1,15,508,0,3040,0,1,1611.5,3,91,26.8,25.6,25.7,26.5,1613.3,1,0,5,25,0.2,1,1.1,4,-0.3,0,9.2,653,B,2,
1139.2,17.6,16,-3.9,68,0,21.2,3,0,0,0,2.3,1796,37.5,13.7,72.1,20.6,84,0,37.5,56.5,2,74.6,60.6,230,1,15,508,0,3040,0,1,1624,4,89,35.4,34.1,34.1,35.1,1624.8,0,1,5,34,0.3,1,1,2.5,0,0,-0.7,1829,J,2,
1459.2,23.4,23.5,1.6,73,0,23.5,235,0,0,0,2.3,1999,40.6,11.7,94.2,21.4,85,0,41,59.2,2.3,76.6,94.2,230,1,15,508,0,3040,0,1,1752,4,84,38.3,37.1,37.9,37.9,1752.5,1,0,5,36,0.4,1,1,4,0,0,0,1531,H,1,
345.6,0,7.1,-1.6,50,0,14.9,255,0,0,0,5.5,780,18.4,12.5,16.4,0.8,84,0,18.4,38.8,2,59,17.5,230,1,15,508,0,3040,0,1,724.8,1,48,6.5,6,6,6.5,724.8,1,0,5,6,-0.1,1,1,0,0,0,2.3,800,E,1,
320,0,6.1,0.8,34,0,14.1,7,0,0,0,3.1,1043,10.5,15.2,-15.2,-1.5,83,0,10.5,23.9,2.3,62.9,-15,230,1,15,508,0,3040,0,1,1397.3,5,91,34.3,33.1,33.4,34.1,1401.5,1,0,5,33,-0.5,2,2,-0.5,0.2,0,-2.4,1647,I,1,
294.4,0,5.7,0,54,0,13.7,3,0,0,0,-0.8,673,18.8,16.4,4,-1.9,87,0,18.8,43.5,2,53.9,3.9,230,1,15,508,0,3040,0,1,653.5,0,98,0,0,0,0,654,1,0,0,0,0.1,1,1.1,0,-0.1,0,2.7,1586,A,1,
3315.2,49.6,100,1.6,99,0,83.9,255,0,0,0,1.6,2548,64.5,12.9,119.6,5.3,85,0,64.1,96.5,2.7,80.9,119.1,230,1,15,508,0,3040,0,1,2536.5,5,80,77.3,76.1,76.7,76.5,2538,0,2,5,74,0.6,1,1.1,-0.5,1.1,4,14.5,1392,C,1,
1318.4,15.2,14.6,-1.6,71,0,21.2,1,0,0,0,2.3,1677,41,11.3,54.5,21,83,0,41,58.8,2,74.2,54.5,230,1,15,508,0,3040,0,1,1676.3,5,86,51.1,49.9,50.1,50.8,1677.3,0,2,5,49,0.3,1,1.1,0,-0.1,4,-5.7,1656,J,1,
857.6,18,24,1.6,62,0,24.3,3,0,0,0,3.9,1489,30.1,14.1,90.3,9.8,85,0,28.9,48.6,2,68.8,91.9,230,1,15,508,0,3040,0,1,1371,4,90,27.9,26.3,26.5,27.6,1379.8,1,0,5,27,-0.2,1,1.9,-1.5,0,0,1.1,634,J,1,
1638.4,0,22.1,-0.8,51,0,25.9,0,0,0,0,2.3,1666,48.8,12.9,82.9,3.8,82,0,48.8,80,2,72.7,81.9,230,1,15,508,0,3040,0,1,1662.5,6,96,65.3,64.1,64.5,64.8,1663.3,0,2,5,62,0.2,1,1.2,-0.5,0.7,4,17.6,1347,B,2,
1100.8,0,13.6,-0.8,37,0,19.2,2,0,0,0,2.3,2506,27,13.3,60.3,34.1,85,0,27,35.7,2.7,80.9,60,230,1,15,508,0,3040,0,1,2486.5,6,90,97.5,96.2,96.6,96.9,2486.8,0,2,5,94,-0.3,1,1.1,-1,2,4,13.5,714,C,2,
371.2,0,6.6,-1.6,49,0,14.5,255,0,0,0,-0.8,836,18.4,16.8,5.6,-1.9,82,0,18.4,39.6,2,57.8,5.4,230,1,15,508,0,3040,0,1,1144.5,4,47,25.1,23.7,23.7,25,1144.8,1,0,5,23,-0.7,2,5.9,2.5,-0.3,8,-17.5,298,A,1,
243.2,0,5.2,3.1,0,0,13.3,3,0,0,0,5.5,630,15.2,10.2,10.2,0,87,0,15.2,36.1,2,54.7,10.4,230,1,15,508,0,3040,0,0,0,1,88,0,0,0,0,0,1,0,5,0,0,2,17,0,0.1,0,1.9,487,B,2,
64,0,8.5,0,33,0,15.7,0,0,0,0,3.9,1874,0,13.7,14.5,0,84,0,0,23.5,0,76.2,14.2,230,1,15,508,0,3040,0,1,1882.5,5,93,57.3,56.1,56.1,57,1882.5,0,2,5,55,-0.4,1,1.2,0,0.2,0,4.8,577,B,2,
601.6,0,9.4,0.8,22,0,16.5,3,0,0,0,2.3,1952,17.2,15.2,9.2,39,84,0,17.2,22.7,2.3,77.7,9.2,230,1,15,508,0,3040,0,1,1950,6,94,76.6,75.8,76,76.1,1950.3,0,2,5,73,-0.3,1,1.1,-1,-0.1,0,1.1,1167,I,1,
345.6,0,6.6,-0.8,0,0,14.5,4,0,0,0,3.1,672,22.3,17.2,10.2,-1.9,87,0,22.3,50.2,2,53.9,10.6,230,1,15,508,0,3040,0,1,0,1,84,0,0,0,0,0,1,0,5,0,0.2,2,20.6,0,-0.1,0,1.5,962,B,1,
563.2,0,8.5,10.9,36,0,15.7,0,0,0,0,3.9,1585,13.3,13.7,-3.2,10.1,84,0,5.1,25.5,0,71.5,-20.9,230,1,15,508,13.7,3040,0,1,1547.8,5,88,47.1,46,46.1,46.9,1548.3,0,1,5,45,-0.2,1,1.1,1,-0.2,4,-5.2,404,B,2,
1689.6,25,31.5,1.6,85,0,30.2,3,0,0,0,0,2038,46.1,12.9,88.5,13.5,90,0,46.1,71.4,2.3,76.6,89.4,230,1,15,508,0,3040,0,1,1796.3,6,96,69.9,68.6,69.3,69.4,1798,1,0,5,67,0.1,1,1.2,2.5,0.4,4,9.2,768,A,1,
1203.2,0,14.1,-0.8,34,0,20,2,0,0,0,2.3,1800,34.8,13.7,50,26.6,87,0,34.8,51,2.3,75.4,50,230,1,15,508,0,3040,0,1,1793.8,6,89,70.5,69.2,69.9,70,1794.5,0,2,5,67,0.1,1,1.2,-4,0.3,0,0.9,1331,H,1,
0,0,8.5,0,0,0,15.7,0,0,1,0,2.3,1713,0,15.2,-35.7,-7.5,82,0,0,21.2,0,73.4,-35.7,230,1,15,508,0,3040,0,1,1744.5,5,85,53.1,51.9,52.1,52.8,1743.5,0,1,5,51,-1.5,2,12.4,-3,0.1,0,0.1,1935,F,1,
345.6,0,6.6,-3.1,0,0,14.5,6,0,0,0,3.1,794,17.2,13.7,5.5,-3,83,0,17.2,42,2,55.9,5.5,230,1,15,508,0,3040,0,1,686.8,1,90,4.6,4,4,4.6,687.5,1,0,5,4,0,2,1,0,-0.1,0,2.1,1924,D,2,
